x	y	group
0.0454545454545455	0.212099539672311	1
0.146464646464646	0.237621010827513	1
0.247474747474748	0.309928918257831	1
0.348484848484849	0.339182209678848	1
0.44949494949495	0.404296744968238	1
0.550505050505051	0.445027220031993	1
0.651515151515152	0.508093356304378	1
0.752525252525253	0.527332509812033	1
0.853535353535354	0.589060731385854	1
0.954545454545455	0.642411259990916	1
0.0454545454545455	0.198574893450808	2
0.146464646464646	0.243019326767199	2
0.247474747474748	0.320060059823061	2
0.348484848484849	0.374198577989387	2
0.44949494949495	0.412836679920964	2
0.550505050505051	0.480002527036308	2
0.651515151515152	0.515085575476347	2
0.752525252525253	0.584666856307828	2
0.853535353535354	0.638736974739159	2
0.954545454545455	0.684400623017202	2
0.0454545454545455	0.115447738175142	3
0.146464646464646	0.137278405750642	3
0.247474747474748	0.208160032329987	3
0.348484848484849	0.267650467568757	3
0.44949494949495	0.283751804101331	3
0.550505050505051	0.336981068544513	3
0.651515151515152	0.408454912595872	3
0.752525252525253	0.442003437134326	3
0.853535353535354	0.481415518719699	3
0.954545454545455	0.536610121748775	3
0.0454545454545455	0.142778176571173	4
0.146464646464646	0.168650459568903	4
0.247474747474748	0.196630837889692	4
0.348484848484849	0.22630145163017	4
0.44949494949495	0.259826148694518	4
0.550505050505051	0.316448112238809	4
0.651515151515152	0.324890020221003	4
0.752525252525253	0.373296458839535	4
0.853535353535354	0.411005876756131	4
0.954545454545455	0.431155781984516	4
0.0454545454545455	0.115250253060865	5
0.146464646464646	0.153568850551815	5
0.247474747474748	0.220661928393164	5
0.348484848484849	0.261092431041008	5
0.44949494949495	0.284711784965931	5
0.550505050505051	0.334850013039635	5
0.651515151515152	0.372800067107871	5
0.752525252525253	0.431347865455264	5
0.853535353535354	0.448684709834371	5
0.954545454545455	0.516914114535861	5
0.0454545454545455	0.0888812267423662	6
0.146464646464646	0.118041988198741	6
0.247474747474748	0.173998259743688	6
0.348484848484849	0.204151058235853	6
0.44949494949495	0.251649278580833	6
0.550505050505051	0.288926283648196	6
0.651515151515152	0.320461165078636	6
0.752525252525253	0.358459985761721	6
0.853535353535354	0.395716384711646	6
0.954545454545455	0.416458044912324	6
0.0454545454545455	0.141294232527772	7
0.146464646464646	0.189718342749461	7
0.247474747474748	0.227635508852116	7
0.348484848484849	0.283384877220094	7
0.44949494949495	0.333251701669012	7
0.550505050505051	0.357073799487927	7
0.651515151515152	0.411027078220867	7
0.752525252525253	0.470951123012743	7
0.853535353535354	0.489281455799577	7
0.954545454545455	0.540236607794118	7
0.0454545454545455	0.180509614981299	8
0.146464646464646	0.221283597164833	8
0.247474747474748	0.241005126753168	8
0.348484848484849	0.251401816858392	8
0.44949494949495	0.330213493262976	8
0.550505050505051	0.33672812824272	8
0.651515151515152	0.382938772404212	8
0.752525252525253	0.402078935292353	8
0.853535353535354	0.445137168118261	8
0.954545454545455	0.458867093675921	8
0.0454545454545455	0.172006773410396	9
0.146464646464646	0.209398558984988	9
0.247474747474748	0.234650885379799	9
0.348484848484849	0.241411802987094	9
0.44949494949495	0.313216270188801	9
0.550505050505051	0.335280712060602	9
0.651515151515152	0.377755746547429	9
0.752525252525253	0.436113845019281	9
0.853535353535354	0.467670295943266	9
0.954545454545455	0.490172529059943	9
0.0454545454545455	0.12279025914093	10
0.146464646464646	0.144718241505645	10
0.247474747474748	0.192635901126759	10
