alpha	colour	fill	x	y	clickSelects
1	#C77CFF	#C77CFF	0.472650915221438	0.315990116684719	Q4
1	#C77CFF	#C77CFF	0.436546622373421	0.187986316514654	Q4
1	#C77CFF	#C77CFF	0.497623621225807	0.313732921651399	Q4
1	#C77CFF	#C77CFF	0.685554916442761	0.317886532538544	Q4
1	#C77CFF	#C77CFF	0.432117849611119	0.271295400000495	Q4
1	#C77CFF	#C77CFF	0.477749089902936	0.242373443066848	Q4
1	#C77CFF	#C77CFF	0.531708434202517	0.343946331090246	Q4
1	#C77CFF	#C77CFF	0.428026312152938	0.162756337723859	Q4
1	#C77CFF	#C77CFF	0.565414304355064	0.310747547659201	Q4
1	#C77CFF	#C77CFF	0.438831438552281	0.382342034927035	Q4
1	#C77CFF	#C77CFF	0.417033242920884	0.297790386539193	Q4
1	#C77CFF	#C77CFF	0.560832143936453	0.302077007689771	Q4
1	#C77CFF	#C77CFF	0.483235097900324	0.296472444243259	Q4
1	#C77CFF	#C77CFF	0.465896838979351	0.277953113243636	Q4
1	#C77CFF	#C77CFF	0.456782601648256	0.331877360058579	Q4
1	#C77CFF	#C77CFF	0.532895458917314	0.293209600869926	Q4
1	#C77CFF	#C77CFF	0.4914628053909	0.392353011789584	Q4
1	#C77CFF	#C77CFF	0.619050176805373	0.388647042873386	Q4
1	#C77CFF	#C77CFF	0.489275934084808	0.367842660299464	Q4
1	#C77CFF	#C77CFF	0.706965709590619	0.195335503387163	Q4
1	#C77CFF	#C77CFF	0.42857154246454	0.300470215341727	Q4
1	#C77CFF	#C77CFF	0.537321522137242	0.235070798399264	Q4
1	#C77CFF	#C77CFF	0.547551851279287	0.18801334056048	Q4
1	#C77CFF	#C77CFF	0.415467787289407	0.262143185748793	Q4
1	#C77CFF	#C77CFF	0.480209812514446	0.356943957030576	Q4
1	#C77CFF	#C77CFF	0.546943598085389	0.334228277984985	Q4
1	#C77CFF	#C77CFF	0.559157033930996	0.403738591123588	Q4
1	#C77CFF	#C77CFF	0.603583154251568	0.303774280856885	Q4
1	#C77CFF	#C77CFF	0.434986229224607	0.304894437657268	Q4
1	#C77CFF	#C77CFF	0.547187665673486	0.354102183659847	Q4
1	#C77CFF	#C77CFF	0.449354718528683	0.270817147541566	Q4
1	#C77CFF	#C77CFF	0.433745239800968	0.251463663216819	Q4
1	#C77CFF	#C77CFF	0.489089016250173	0.330987039888163	Q4
1	#C77CFF	#C77CFF	0.51705203161982	0.325252757324013	Q4
1	#C77CFF	#C77CFF	0.488598048981418	0.323223030267992	Q4
1	#C77CFF	#C77CFF	0.658916888553772	0.222747126683964	Q4
1	#C77CFF	#C77CFF	0.486216338697882	0.308526297493996	Q4
1	#C77CFF	#C77CFF	0.525242942119429	0.246061462452187	Q4
1	#C77CFF	#C77CFF	0.531365798436164	0.396993151595968	Q4
1	#C77CFF	#C77CFF	0.458558084093583	0.26318154261199	Q4
1	#C77CFF	#C77CFF	0.498734012061192	0.203057025646759	Q4
1	#C77CFF	#C77CFF	0.443054588034547	0.390003453394099	Q4
1	#C77CFF	#C77CFF	0.416749044888296	0.309278270513726	Q4
1	#C77CFF	#C77CFF	0.42479518443299	0.339555419374233	Q4
1	#C77CFF	#C77CFF	0.60224927234316	0.264143143158568	Q4
1	#C77CFF	#C77CFF	0.418401550462526	0.370557384530994	Q4
1	#C77CFF	#C77CFF	0.604806463633184	0.240516475403115	Q4
1	#C77CFF	#C77CFF	0.547804730780178	0.246799112111873	Q4
1	#C77CFF	#C77CFF	0.485518735684138	0.30130641832858	Q4
1	#C77CFF	#C77CFF	0.582031012964631	0.376344004018833	Q4
1	#C77CFF	#C77CFF	0.481794383815777	0.367979973566642	Q4
1	#C77CFF	#C77CFF	0.54708410622807	0.28681637903531	Q4
1	#C77CFF	#C77CFF	0.617714502187173	0.383250321644318	Q4
1	#C77CFF	#C77CFF	0.438791045853438	0.364417752707578	Q4
1	#C77CFF	#C77CFF	0.51077862807502	0.253856629822496	Q4
1	#C77CFF	#C77CFF	0.502245207164626	0.344037546036295	Q4
1	#C77CFF	#C77CFF	0.443644287122797	0.359480892622404	Q4
1	#C77CFF	#C77CFF	0.703677892318464	0.332735321426641	Q4
1	#C77CFF	#C77CFF	0.596808503887918	0.380470222376833	Q4
1	#C77CFF	#C77CFF	0.471716473589167	0.269109223405851	Q4
1	#C77CFF	#C77CFF	0.444707786648602	0.359845526704642	Q4
1	#C77CFF	#C77CFF	0.622677883913644	0.0879111317698777	Q4
1	#C77CFF	#C77CFF	0.672547061888193	0.162301999689645	Q4
1	#C77CFF	#C77CFF	0.558950971723205	0.373850040908993	Q4
1	#C77CFF	#C77CFF	0.44171351958161	0.345910705491178	Q4
1	#C77CFF	#C77CFF	0.440024796430442	0.261178768089973	Q4
1	#C77CFF	#C77CFF	0.579259623373696	0.346921400342151	Q4
