x	y
0.798777392883132	0.56268505805022
0.739008033774289	0.588703483530736
0.561638444293587	0.633182527896055
0.666742934746692	0.617826613685103
0.542151447742467	0.689395413819762
0.627837567923112	0.552208856503958
0.763261318660767	0.602823903105637
0.559530551489789	0.588741623923735
0.57114523757068	0.656552406943918
0.595674752870065	0.67110612378356
0.654967190898507	0.588888135280738
0.646647335452886	0.770582219437966
0.637994880640688	0.649175207919922
0.532358882977975	0.564674783175821
0.650605587040069	0.646757234840459
0.788120012004249	0.671699850414146
0.618359354238823	0.574152612618205
0.657297133868981	0.575268188153581
0.5662996864853	0.58698063624356
0.588657583325125	0.641034186443556
0.579422880685982	0.577333261025122
0.626253959894592	0.72921387940819
0.577383514963701	0.688022965696848
0.662199558973754	0.62413737811145
0.63889311113543	0.622517916505769
0.556769307122363	0.77001232133951
0.690177018753234	0.599663667507411
0.635451161984405	0.736759313012603
0.687454980089498	0.546556391759448
0.694810975880587	0.590988041924947
0.624919620517378	0.773616063384199
0.57343844605676	0.720147796484346
0.569074811257204	0.696579091823455
0.536330940824931	0.579449923829678
0.578454266215387	0.755598661036756
0.671040888984992	0.755277193210882
0.555050800698958	0.664742821523448
0.583273990009286	0.543992078117665
0.715511762886223	0.80404990609531
0.654138510456538	0.597718507896297
0.889243305993711	0.634980522425201
0.822616274879814	0.687284337305103
0.548145914845715	0.713065555386953
0.532482196001778	0.631844819727586
0.554732353461384	0.740765630195825
0.683605801029493	0.651745934250902
0.678395067582074	0.567478266658754
0.569165899886396	0.791184081645976
0.608320522711594	0.601685516613027
0.694842285902807	0.579197223487139
0.595946730145203	0.575529547927476
0.640606794183539	0.617612116715218
0.656699037480398	0.71994119606006
0.543344645389034	0.635872166287488
0.641153527719991	0.591616229928462
0.55765723316001	0.546372808940134
0.779367938491393	0.629182685697703
0.682408837819293	0.574876474008439
0.718353545862807	0.595415238696473
0.569083228305397	0.581540394462556
0.757237984068018	0.661940863892354
0.543336812585432	0.622224776570364
0.817981658423406	0.650429081636665
0.58617413353805	0.62741257529592
0.541029651953951	0.655550433044483
0.599069725879973	0.611400772417904
0.722555490380258	0.549303955299523
0.552553736630433	0.718332457197265
0.689416215665878	0.572772305674403
0.749754216581262	0.627523271280338
0.655584039433439	0.572607104327203
0.748049832173582	0.730417055095701
0.841108261389907	0.876349991736601
0.730049787352261	0.70626192879742
0.704152718911774	0.676887434410607
0.641738067393778	0.551337051028929
0.68390134013588	0.76992354541251
0.605150184513809	0.681790469159102
0.722395723223574	0.698639860371065
0.753685846536577	0.623608629863614
0.873878100643058	0.616881218591364
0.58223615931068	0.655602408328517
0.710022421258519	0.633752969926052
0.57650932268144	0.594127797595371
0.649447638510041	0.597480514044721
0.586590081552712	0.548293626357205
0.575317972089282	0.634479405949844
0.537589621397862	0.656645962933694
0.539477298451184	0.574448254103337
0.633722730299529	0.5558271743043
0.751864066097802	0.555277951147493
0.56147804142577	0.833947486410333
0.564413721314163	0.632158001047661
0.563526886550194	0.545322786353944
0.769161391009648	0.56690182226257
0.641446952259217	0.607348992933284
0.745395220430767	0.624867829214882
0.582857902753916	0.809267358848951
0.636584762503165	0.594189973421233
0.889251454537751	0.570633934255767
0.640586094725633	0.588401126391807
0.612772488189663	0.594595056155029
0.560780468461053	0.591260271692667
0.557884431922441	0.752809149972922
0.617445145924731	0.687844497802546
0.648510435864645	0.596378336420969
0.671129078708726	0.583736651028432
0.68860936468075	0.601225926938277
0.638296547264081	0.554672314474975
0.605661242211563	0.601383416797532
0.610219335933029	0.7125435069028
0.612921809256271	0.761071507762978
0.870915005326199	0.693265005173722
0.89942924475132	0.563633592328527
0.624434428922094	0.702668201822227
0.718609127056722	0.563369130757133
0.857279950376914	0.702346908155583
0.556927583249536	0.746731150421668
0.655236805520104	0.545646192068144
0.595783631032213	0.825010906113023
0.696546813102147	0.643699505341837
0.549936168536957	0.7486859360306
0.638009411827989	0.784436422882415
0.721660984567013	0.639865072788062
0.55434508354471	0.569747992716418
0.588177232529022	0.611652642000238
0.56501450619322	0.769086180031055
0.579292058731489	0.82018001304531
0.531128473101108	0.658613135400745
0.568754152983234	0.627224196719863
0.67442815267716	0.581378006185742
0.742413473241244	0.698853550745888
0.587892763727233	0.603014309887087
0.610055571935602	0.625081084781103
0.65673847054421	0.71647848775145
0.650809142447258	0.732227129943434
0.588242405898338	0.626961641759901
0.941250768860696	0.616351326332511
0.749292737078646	0.626991026649073
0.652294885788397	0.595042382161281
0.675633341495289	0.607432537211966
0.595626292972461	0.628771292633722
0.756585730454699	0.704457031142377
0.575105699941942	0.580553502242809
0.803588815744816	0.564016281000064
0.606459374433648	0.638829983730963
0.6798519235709	0.566792097755204
0.681848890132191	0.599033328026538
0.700090067740504	0.70297414432026
0.543797235579726	0.563424731897115
0.853124405054532	0.548546326145021
0.563827826547721	0.612364630416
0.847741932044957	0.549888636902368
0.687849451297066	0.707255975149808
0.551392546842006	0.76256432046731
0.641608266291692	0.635402496503804
0.746412458306134	0.583038903863968
0.658589777492074	0.557743020840643
0.730343058199486	0.905336899583634
0.866002796389193	0.657967341243678
0.546703412763214	0.545291323404312
0.67311635834705	0.668621847864556
0.810556350106933	0.573075042127608
0.698657929378777	0.652169397951202
0.601227246768042	0.588139260431289
0.543070713753504	0.646104526089402
0.551294750623385	0.59647566647953
0.828494757164869	0.568818972407564
0.703841475399367	0.601121067247151
0.723355354545015	0.765397651570419
0.738571381152872	0.547660911406795
0.634343066367756	0.582709325692322
0.774631038759907	0.544511429892564
0.552583133257638	0.757538960416605
0.606887762932527	0.845851663317894
0.609103604141159	0.608942527358055
0.551253792442342	0.722297060256521
0.729786428848099	0.701722647054291
0.771073122145372	0.608308935329272
0.553911015218097	0.667395686474438
0.54269602376848	0.620380411291
0.617623942246462	0.542159273104258
0.583829427600175	0.549234051168796
0.825681204804506	0.548209326557456
0.817976695834004	0.785103707521412
0.539136866365256	0.683749349538565
0.617355003789386	0.671395761761076
0.54209027823765	0.562045512306687
0.689092920233978	0.682842422861724
0.599428408383082	0.674996094431711
0.538393479148227	0.611410568753233
0.617099853350828	0.638072506798867
0.735657683651907	0.603137111277276
0.536243292818466	0.664383590745635
0.532759904864591	0.544490169904299
0.681360946325764	0.577613521688117
0.782713472776339	0.553459955512718
0.57636742552355	0.742811933158953
0.600838617096226	0.640486872302355
0.715584303056435	0.556831926580136
0.560380852745306	0.643511315865829
0.624734283322333	0.574643038449659
0.564797994741002	0.630360811846284
0.614595611368135	0.700000602249157
0.70369040645428	0.701317673296481
0.785986293772887	0.548990923706789
0.608697824516821	0.614315626015597
0.611658528369362	0.549896431816854
0.655382322156726	0.612419655900628
0.565119633956049	0.55394240719505
0.623529734732937	0.57319463253071
0.589446591126208	0.646547275683499
0.575135813417076	0.668681752205964
0.640635519162935	0.72768662848876
0.607785250320405	0.708920773690438
0.576137934181524	0.712986258768853
0.590470208525588	0.866267182964756
0.705300453256123	0.682100715164278
0.549264825430465	0.674000384708592
0.583834005273149	0.635921619528114
0.690492725782847	0.724594350495891
0.719458404476551	0.670715774414708
0.568130795411419	0.632905594134686
0.608757593849576	0.567146298265385
0.569128434908928	0.615817132512665
0.627465797507404	0.638595639386916
0.533912878306063	0.55231099155302
0.653663780800031	0.758608235150383
0.609071656919395	0.670382716835493
0.827799658670592	0.611986417288224
0.596081875580725	0.796231878532484
0.639535274463218	0.618225439363168
0.655052232220677	0.602877091847391
0.608652831459332	0.622953925455934
0.791995078767299	0.693641345844586
0.66503525245381	0.692925778163751
0.537966173941726	0.682939796136633
