x	y
0.626721768595041	0.562937062937063
0.318181818181818	0.437062937062937
0.62396694214876	0.241258741258741
0.62396694214876	0.562937062937063
0.62396694214876	0.493006993006993
0.293388429752066	0.520979020979021
0.687327818181818	0.283216783216783
0.670798892561983	0.646853146853147
0.298898066115702	0.520979020979021
0.761707983471074	0.227272727272727
0.265840214876033	0.576923076923077
0.863636363636364	0.143356643356643
0.230027553719008	0.688811188811189
0.767217636363636	0.199300699300699
0.687327818181818	0.702797202797203
0.25482094214876	0.465034965034965
0.734159785123967	0.283216783216783
0.293388429752066	0.604895104895105
0.74517905785124	0.353146853146853
0.659779619834711	0.590909090909091
0.276859504132231	0.618881118881119
0.783746561983471	0.199300699300699
0.293388429752066	0.632867132867133
0.62396694214876	0.255244755244755
0.293388429752066	0.548951048951049
0.62396694214876	0.241258741258741
0.43112947107438	0.674825174825175
0.706611570247934	0.395104895104895
0.634986231404959	0.506993006993007
0.577134991735537	0.534965034965035
0.544077140495868	0.479020979020979
0.701101933884298	0.632867132867133
0.329201107438017	0.493006993006993
0.769972446280992	0.353146853146853
0.392561983471074	0.506993006993007
0.648760330578512	0.255244755244755
0.326446280991736	0.716783216783217
0.750688710743802	0.143356643356643
0.265840214876033	0.660839160839161
0.723140495867769	0.115384615384615
0.337465570247934	0.744755244755245
0.646005504132231	0.199300699300699
0.293388429752066	0.646853146853147
0.62396694214876	0.185314685314685
0.293388429752066	0.534965034965035
0.62396694214876	0.171328671328671
0.27410467768595	0.604895104895105
0.668044082644628	0.283216783216783
0.30716252892562	0.660839160839161
0.701101933884298	0.129370629370629
0.37603305785124	0.562937062937063
0.62396694214876	0.283216783216783
0.25482094214876	0.730769230769231
0.679063355371901	0.0454545454545455
0.323691454545455	0.688811188811189
0.703856743801653	0.283216783216783
0.604683190082644	0.618881118881119
0.513774099173554	0.409090909090909
0.579889801652893	0.479020979020979
0.62396694214876	0.437062937062937
0.285123966942149	0.954545454545455
0.833333338842975	0.143356643356643
0.293388429752066	0.520979020979021
0.62396694214876	0.241258741258741
0.293388429752066	0.562937062937063
0.62396694214876	0.297202797202797
0.293388429752066	0.590909090909091
0.62396694214876	0.115384615384615
0.546831950413223	0.576923076923077
0.320936644628099	0.465034965034965
0.706611570247934	0.311188811188811
0.296143256198347	0.548951048951049
0.648760330578512	0.199300699300699
0.65702479338843	0.562937062937063
